5/8/2019, 11:51:30 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.409003,5.88E-10,,
,1.411003,5.88E-10,,
,1.413003,5.87E-10,,
,1.415003,5.87E-10,,
,1.417003,5.88E-10,,
,1.419003,5.87E-10,,
,1.421003,5.87E-10,,
,1.423003,5.86E-10,,
,1.425003,5.85E-10,,
,1.427003,5.85E-10,,
,1.429003,5.84E-10,,
,1.431003,5.83E-10,,
,1.433003,5.82E-10,,
,1.435003,5.82E-10,,
,1.437003,5.80E-10,,
,1.439003,5.79E-10,,
,1.441003,5.77E-10,,
,1.443003,5.76E-10,,
,1.445003,5.74E-10,,
,1.447003,5.73E-10,,
,1.449003,5.72E-10,,
,1.451003,5.70E-10,,
,1.453003,5.69E-10,,
,1.455003,5.67E-10,,
,1.457003,5.65E-10,,
,1.459003,5.62E-10,,
,1.461003,5.60E-10,,
,1.463003,5.58E-10,,
,1.465003,5.56E-10,,
,1.467003,5.54E-10,,
,1.469003,5.52E-10,,
,1.471003,5.49E-10,,
,1.473003,5.47E-10,,
,1.475003,5.44E-10,,
,1.477003,5.41E-10,,
,1.479003,5.38E-10,,
,1.481003,5.36E-10,,
,1.483003,5.33E-10,,
,1.485003,5.31E-10,,
,1.487003,5.28E-10,,
,1.489003,5.24E-10,,
,1.491003,5.21E-10,,
,1.493003,5.18E-10,,
,1.495003,5.15E-10,,
,1.497003,5.12E-10,,
,1.499003,5.09E-10,,
,1.501003,5.06E-10,,
,1.503003,5.02E-10,,
,1.505003,4.98E-10,,
,1.507003,4.94E-10,,
,1.509003,4.90E-10,,
,1.511003,4.86E-10,,
,1.513003,4.82E-10,,
,1.515003,4.78E-10,,
,1.517003,4.74E-10,,
,1.519003,4.70E-10,,
,1.521003,4.66E-10,,
,1.523003,4.62E-10,,
,1.525003,4.57E-10,,
,1.527003,4.53E-10,,
,1.529003,4.49E-10,,
,1.531003,4.45E-10,,
,1.533003,4.40E-10,,
,1.535003,4.36E-10,,
,1.537003,4.31E-10,,
,1.539003,4.27E-10,,
,1.541003,4.22E-10,,
,1.543003,4.17E-10,,
,1.545003,4.13E-10,,
,1.547003,4.09E-10,,
,1.549003,4.05E-10,,
,1.551003,4.01E-10,,
,1.553003,3.96E-10,,
,1.555003,3.92E-10,,
,1.557003,3.88E-10,,
,1.559003,3.83E-10,,
,1.561003,3.79E-10,,
,1.563003,3.75E-10,,
,1.565003,3.71E-10,,
,1.567003,3.68E-10,,
,1.569003,3.64E-10,,
,1.571003,3.61E-10,,
,1.573003,3.57E-10,,
,1.575003,3.53E-10,,
,1.577003,3.50E-10,,
,1.579003,3.47E-10,,
,1.581003,3.44E-10,,
,1.583003,3.41E-10,,
,1.585003,3.38E-10,,
,1.587003,3.36E-10,,
,1.589003,3.33E-10,,
,1.591003,3.31E-10,,
,1.593003,3.29E-10,,
,1.595003,3.28E-10,,
,1.597003,3.26E-10,,
,1.599003,3.25E-10,,
,1.601003,3.24E-10,,
,1.603003,3.23E-10,,
,1.605003,3.22E-10,,
,1.607003,3.21E-10,,
,1.609003,3.19E-10,,
,1.611003,3.19E-10,,
,1.613003,3.18E-10,,
,1.615003,3.18E-10,,
,1.617003,3.17E-10,,
,1.619003,3.17E-10,,
,1.621003,3.16E-10,,
,1.623003,3.16E-10,,
,1.625003,3.16E-10,,
,1.627003,3.16E-10,,
,1.629003,3.16E-10,,
,1.631003,3.16E-10,,
,1.633003,3.16E-10,,
,1.635003,3.17E-10,,
,1.637003,3.17E-10,,
,1.639003,3.17E-10,,
,1.641003,3.18E-10,,
,1.643003,3.18E-10,,
,1.645003,3.19E-10,,
,1.647003,3.21E-10,,
,1.649003,3.22E-10,,
,1.651003,3.24E-10,,
,1.653003,3.25E-10,,
,1.655003,3.27E-10,,
,1.657003,3.28E-10,,
,1.659003,3.30E-10,,
,1.661003,3.32E-10,,
,1.663003,3.34E-10,,
,1.665003,3.37E-10,,
,1.667003,3.39E-10,,
,1.669003,3.42E-10,,
,1.671003,3.45E-10,,
,1.673003,3.47E-10,,
,1.675003,3.50E-10,,
,1.677003,3.53E-10,,
,1.679003,3.56E-10,,
,1.681003,3.60E-10,,
,1.683003,3.63E-10,,
,1.685003,3.66E-10,,
,1.687003,3.69E-10,,
,1.689003,3.72E-10,,
,1.691003,3.74E-10,,
,1.693003,3.77E-10,,
