5/8/2019, 4:56:49 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.25,-6.35E-11,,
,1.252,-6.23E-11,,
,1.254,-6.10E-11,,
,1.256,-6.01E-11,,
,1.258,-6.05E-11,,
,1.26,-6.13E-11,,
,1.262,-6.19E-11,,
,1.264,-6.16E-11,,
,1.266,-6.11E-11,,
,1.268,-6.01E-11,,
,1.27,-5.91E-11,,
,1.272,-5.82E-11,,
,1.274,-5.83E-11,,
,1.276,-5.93E-11,,
,1.278,-6.03E-11,,
,1.28,-6.09E-11,,
,1.282,-6.08E-11,,
,1.284,-6.00E-11,,
,1.286,-5.91E-11,,
,1.288,-5.80E-11,,
,1.29,-5.78E-11,,
,1.292,-5.83E-11,,
,1.294,-5.91E-11,,
,1.296,-5.97E-11,,
,1.298,-5.97E-11,,
,1.3,-5.93E-11,,
,1.302,-5.83E-11,,
,1.304,-5.75E-11,,
,1.306,-5.74E-11,,
,1.308,-5.77E-11,,
,1.31,-5.85E-11,,
,1.312,-5.92E-11,,
,1.314,-5.96E-11,,
,1.316,-5.94E-11,,
,1.318,-5.87E-11,,
,1.32,-5.79E-11,,
,1.322,-5.71E-11,,
,1.324,-5.70E-11,,
,1.326,-5.77E-11,,
,1.328,-5.85E-11,,
,1.33,-5.92E-11,,
,1.332,-5.90E-11,,
,1.334,-5.81E-11,,
,1.336,-5.72E-11,,
,1.338,-5.64E-11,,
,1.34,-5.65E-11,,
,1.342,-5.70E-11,,
,1.344,-5.83E-11,,
,1.346,-5.91E-11,,
,1.348,-5.91E-11,,
,1.35,-5.85E-11,,
,1.352,-5.77E-11,,
,1.354,-5.69E-11,,
,1.356,-5.67E-11,,
,1.358,-5.72E-11,,
,1.36,-5.81E-11,,
,1.362,-5.91E-11,,
,1.364,-5.93E-11,,
,1.366,-5.91E-11,,
,1.368,-5.80E-11,,
,1.37,-5.71E-11,,
,1.372,-5.66E-11,,
,1.374,-5.70E-11,,
,1.376,-5.79E-11,,
,1.378,-5.92E-11,,
,1.38,-5.98E-11,,
,1.382,-5.99E-11,,
,1.384,-5.91E-11,,
,1.386,-5.80E-11,,
,1.388,-5.69E-11,,
,1.39,-5.67E-11,,
,1.392,-5.74E-11,,
,1.394,-5.84E-11,,
,1.396,-5.91E-11,,
,1.398,-5.92E-11,,
,1.4,-5.87E-11,,
,1.402,-5.81E-11,,
,1.404,-5.72E-11,,
,1.406,-5.69E-11,,
,1.408,-5.74E-11,,
,1.41,-5.83E-11,,
,1.412,-5.91E-11,,
,1.414,-5.96E-11,,
,1.416,-5.95E-11,,
,1.418,-5.90E-11,,
,1.42,-5.78E-11,,
,1.422,-5.70E-11,,
,1.424,-5.70E-11,,
,1.426,-5.76E-11,,
,1.428,-5.85E-11,,
,1.43,-5.92E-11,,
,1.432,-5.92E-11,,
,1.434,-5.85E-11,,
,1.436,-5.75E-11,,
,1.438,-5.69E-11,,
,1.44,-5.68E-11,,
,1.442,-5.75E-11,,
,1.444,-5.83E-11,,
,1.446,-5.89E-11,,
,1.448,-5.89E-11,,
,1.45,-5.83E-11,,
,1.452,-5.71E-11,,
,1.454,-5.61E-11,,
,1.456,-5.55E-11,,
,1.458,-5.59E-11,,
,1.46,-5.67E-11,,
,1.462,-5.77E-11,,
,1.464,-5.80E-11,,
,1.466,-5.77E-11,,
,1.468,-5.68E-11,,
,1.47,-5.61E-11,,
,1.472,-5.56E-11,,
,1.474,-5.56E-11,,
,1.476,-5.63E-11,,
,1.478,-5.72E-11,,
,1.48,-5.77E-11,,
,1.482,-5.76E-11,,
,1.484,-5.67E-11,,
,1.486,-5.59E-11,,
,1.488,-5.52E-11,,
,1.49,-5.51E-11,,
,1.492,-5.57E-11,,
,1.494,-5.68E-11,,
,1.496,-5.77E-11,,
,1.498,-5.80E-11,,
,1.5,-5.77E-11,,
,1.502,-5.69E-11,,
,1.504,-5.63E-11,,
,1.506,-5.62E-11,,
,1.508,-5.70E-11,,
,1.51,-5.82E-11,,
,1.512,-5.95E-11,,
,1.514,-6.01E-11,,
,1.516,-6.03E-11,,
,1.518,-5.96E-11,,
,1.52,-5.90E-11,,
,1.522,-5.85E-11,,
,1.524,-5.90E-11,,
,1.526,-5.99E-11,,
,1.528,-6.14E-11,,
,1.53,-6.24E-11,,
,1.532,-6.29E-11,,
,1.534,-6.27E-11,,
,1.536,-6.24E-11,,
,1.538,-6.24E-11,,
,1.54,-6.32E-11,,
,1.542,-6.45E-11,,
,1.544,-6.60E-11,,
,1.546,-6.70E-11,,
,1.548,-6.76E-11,,
,1.55,-6.72E-11,,
,1.552,-6.66E-11,,
,1.554,-6.57E-11,,
,1.556,-6.54E-11,,
,1.558,-6.58E-11,,
,1.56,-6.69E-11,,
,1.562,-6.79E-11,,
,1.564,-6.85E-11,,
,1.566,-6.84E-11,,
,1.568,-6.78E-11,,
,1.57,-6.69E-11,,
,1.572,-6.64E-11,,
,1.574,-6.68E-11,,
,1.576,-6.79E-11,,
,1.578,-6.92E-11,,
,1.58,-6.97E-11,,
,1.582,-6.94E-11,,
,1.584,-6.82E-11,,
,1.586,-6.69E-11,,
,1.588,-6.57E-11,,
,1.59,-6.52E-11,,
,1.592,-6.53E-11,,
,1.594,-6.59E-11,,
,1.596,-6.65E-11,,
,1.598,-6.65E-11,,
,1.6,-6.55E-11,,
,1.602,-6.40E-11,,
,1.604,-6.25E-11,,
,1.606,-6.18E-11,,
,1.608,-6.18E-11,,
,1.61,-6.23E-11,,
,1.612,-6.28E-11,,
,1.614,-6.27E-11,,
,1.616,-6.21E-11,,
,1.618,-6.08E-11,,
,1.62,-5.92E-11,,
,1.622,-5.80E-11,,
,1.624,-5.76E-11,,
,1.626,-5.82E-11,,
,1.628,-5.86E-11,,
,1.63,-5.89E-11,,
,1.632,-5.83E-11,,
,1.634,-5.74E-11,,
,1.636,-5.62E-11,,
,1.638,-5.52E-11,,
,1.64,-5.50E-11,,
,1.642,-5.52E-11,,
,1.644,-5.59E-11,,
,1.646,-5.65E-11,,
,1.648,-5.66E-11,,
,1.65,-5.62E-11,,
,1.652,-5.50E-11,,
,1.654,-5.40E-11,,
