5/3/2019, 2:55:23 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.11,-4.75E-12,,
,1.112,-4.75E-12,,
,1.114,-5.07E-12,,
,1.116,-5.50E-12,,
,1.118,-5.72E-12,,
,1.12,-5.72E-12,,
,1.122,-5.50E-12,,
,1.124,-5.18E-12,,
,1.126,-4.96E-12,,
,1.128,-4.64E-12,,
,1.13,-4.75E-12,,
,1.132,-4.86E-12,,
,1.134,-5.18E-12,,
,1.136,-5.39E-12,,
,1.138,-5.07E-12,,
,1.14,-4.86E-12,,
,1.142,-4.32E-12,,
,1.144,-4.00E-12,,
,1.146,-3.89E-12,,
,1.148,-4.10E-12,,
,1.15,-4.75E-12,,
,1.152,-5.18E-12,,
,1.154,-5.29E-12,,
,1.156,-4.96E-12,,
,1.158,-4.32E-12,,
,1.16,-4.00E-12,,
,1.162,-3.89E-12,,
,1.164,-4.00E-12,,
,1.166,-4.43E-12,,
,1.168,-4.75E-12,,
,1.17,-4.96E-12,,
,1.172,-4.53E-12,,
,1.174,-3.89E-12,,
,1.176,-3.35E-12,,
,1.178,-3.14E-12,,
,1.18,-3.46E-12,,
,1.182,-3.89E-12,,
,1.184,-4.21E-12,,
,1.186,-4.10E-12,,
,1.188,-3.89E-12,,
,1.19,-3.78E-12,,
,1.192,-3.46E-12,,
,1.194,-3.25E-12,,
,1.196,-2.92E-12,,
,1.198,-3.57E-12,,
,1.2,-4.00E-12,,
,1.202,-4.43E-12,,
,1.204,-4.21E-12,,
,1.206,-3.78E-12,,
,1.208,-3.46E-12,,
,1.21,-2.92E-12,,
,1.212,-3.03E-12,,
,1.214,-3.14E-12,,
,1.216,-3.68E-12,,
,1.218,-4.00E-12,,
,1.22,-4.21E-12,,
,1.222,-4.21E-12,,
,1.224,-4.10E-12,,
,1.226,-3.68E-12,,
,1.228,-3.57E-12,,
,1.23,-3.78E-12,,
,1.232,-4.53E-12,,
,1.234,-5.07E-12,,
,1.236,-5.07E-12,,
,1.238,-4.96E-12,,
,1.24,-4.86E-12,,
,1.242,-4.96E-12,,
,1.244,-4.75E-12,,
,1.246,-4.86E-12,,
,1.248,-5.39E-12,,
,1.25,-6.14E-12,,
,1.252,-6.68E-12,,
,1.254,-6.90E-12,,
,1.256,-7.00E-12,,
,1.258,-6.90E-12,,
,1.26,-6.90E-12,,
,1.262,-7.43E-12,,
,1.264,-8.08E-12,,
,1.266,-8.83E-12,,
,1.268,-9.15E-12,,
,1.27,-9.47E-12,,
,1.272,-9.58E-12,,
,1.274,-9.69E-12,,
,1.276,-9.90E-12,,
,1.278,-1.01E-11,,
,1.28,-1.07E-11,,
,1.282,-1.14E-11,,
,1.284,-1.24E-11,,
,1.286,-1.30E-11,,
,1.288,-1.32E-11,,
,1.29,-1.32E-11,,
,1.292,-1.32E-11,,
,1.294,-1.36E-11,,
,1.296,-1.42E-11,,
,1.298,-1.49E-11,,
,1.3,-1.61E-11,,
,1.302,-1.68E-11,,
,1.304,-1.73E-11,,
,1.306,-1.72E-11,,
,1.308,-1.70E-11,,
,1.31,-1.70E-11,,
,1.312,-1.74E-11,,
,1.314,-1.84E-11,,
,1.316,-1.93E-11,,
,1.318,-2.01E-11,,
,1.32,-2.05E-11,,
,1.322,-2.09E-11,,
,1.324,-2.07E-11,,
,1.326,-2.07E-11,,
,1.328,-2.07E-11,,
,1.33,-2.11E-11,,
,1.332,-2.15E-11,,
,1.334,-2.21E-11,,
,1.336,-2.26E-11,,
,1.338,-2.28E-11,,
,1.34,-2.25E-11,,
,1.342,-2.21E-11,,
,1.344,-2.17E-11,,
,1.346,-2.18E-11,,
,1.348,-2.20E-11,,
,1.35,-2.27E-11,,
,1.352,-2.29E-11,,
,1.354,-2.29E-11,,
,1.356,-2.26E-11,,
,1.358,-2.20E-11,,
,1.36,-2.16E-11,,
,1.362,-2.11E-11,,
,1.364,-2.09E-11,,
,1.366,-2.09E-11,,
,1.368,-2.11E-11,,
,1.37,-2.12E-11,,
,1.372,-2.07E-11,,
,1.374,-1.98E-11,,
,1.376,-1.85E-11,,
,1.378,-1.80E-11,,
,1.38,-1.76E-11,,
,1.382,-1.77E-11,,
,1.384,-1.76E-11,,
,1.386,-1.72E-11,,
,1.388,-1.67E-11,,
,1.39,-1.56E-11,,
,1.392,-1.47E-11,,
,1.394,-1.39E-11,,
,1.396,-1.33E-11,,
,1.398,-1.31E-11,,
,1.4,-1.31E-11,,
,1.402,-1.28E-11,,
,1.404,-1.20E-11,,
,1.406,-1.09E-11,,
,1.408,-9.79E-12,,
,1.41,-8.72E-12,,
,1.412,-8.08E-12,,
,1.414,-7.43E-12,,
,1.416,-7.54E-12,,
,1.418,-7.11E-12,,
,1.42,-6.57E-12,,
,1.422,-5.50E-12,,
,1.424,-4.64E-12,,
,1.426,-3.68E-12,,
,1.428,-3.03E-12,,
,1.43,-2.49E-12,,
,1.432,-2.39E-12,,
,1.434,-2.17E-12,,
,1.436,-1.42E-12,,
,1.438,-5.62E-13,,
,1.44,6.19E-13,,
,1.442,1.69E-12,,
,1.444,2.66E-12,,
,1.446,3.30E-12,,
,1.448,3.20E-12,,
,1.45,3.30E-12,,
,1.452,3.52E-12,,
,1.454,4.27E-12,,
,1.456,5.13E-12,,
,1.458,6.09E-12,,
,1.46,6.74E-12,,
,1.462,7.27E-12,,
,1.464,7.60E-12,,
,1.466,7.92E-12,,
,1.468,8.13E-12,,
,1.47,8.56E-12,,
,1.472,9.21E-12,,
,1.474,1.01E-11,,
,1.476,1.08E-11,,
,1.478,1.15E-11,,
,1.48,1.19E-11,,
,1.482,1.19E-11,,
,1.484,1.18E-11,,
,1.486,1.16E-11,,
,1.488,1.20E-11,,
,1.49,1.26E-11,,
,1.492,1.33E-11,,
,1.494,1.39E-11,,
,1.496,1.43E-11,,
,1.498,1.43E-11,,
,1.5,1.40E-11,,
,1.502,1.41E-11,,
,1.504,1.46E-11,,
,1.506,1.51E-11,,
,1.508,1.58E-11,,
,1.51,1.63E-11,,
,1.512,1.67E-11,,
,1.514,1.66E-11,,
,1.516,1.64E-11,,
,1.518,1.61E-11,,
,1.52,1.61E-11,,
,1.522,1.65E-11,,
,1.524,1.69E-11,,
,1.526,1.75E-11,,
,1.528,1.77E-11,,
,1.53,1.78E-11,,
,1.532,1.75E-11,,
,1.534,1.74E-11,,
,1.536,1.74E-11,,
,1.538,1.77E-11,,
,1.54,1.80E-11,,
,1.542,1.87E-11,,
,1.544,1.91E-11,,
,1.546,1.93E-11,,
,1.548,1.91E-11,,
,1.55,1.89E-11,,
,1.552,1.87E-11,,
,1.554,1.87E-11,,
,1.556,1.91E-11,,
,1.558,1.96E-11,,
,1.56,2.02E-11,,
,1.562,2.03E-11,,
,1.564,1.99E-11,,
,1.566,1.95E-11,,
,1.568,1.91E-11,,
,1.57,1.90E-11,,
,1.572,1.91E-11,,
,1.574,1.95E-11,,
,1.576,2.02E-11,,
,1.578,2.03E-11,,
,1.58,2.02E-11,,
,1.582,1.97E-11,,
,1.584,1.91E-11,,
,1.586,1.87E-11,,
,1.588,1.83E-11,,
,1.59,1.85E-11,,
,1.592,1.85E-11,,
,1.594,1.87E-11,,
,1.596,1.84E-11,,
,1.598,1.78E-11,,
,1.6,1.69E-11,,
,1.602,1.63E-11,,
,1.604,1.60E-11,,
,1.606,1.58E-11,,
,1.608,1.58E-11,,
,1.61,1.55E-11,,
,1.612,1.52E-11,,
,1.614,1.46E-11,,
,1.616,1.37E-11,,
,1.618,1.29E-11,,
,1.62,1.20E-11,,
,1.622,1.16E-11,,
,1.624,1.14E-11,,
,1.626,1.12E-11,,
,1.628,1.09E-11,,
,1.63,9.96E-12,,
,1.632,8.78E-12,,
,1.634,7.60E-12,,
,1.636,6.95E-12,,
,1.638,6.42E-12,,
,1.64,6.20E-12,,
,1.642,5.99E-12,,
,1.644,5.77E-12,,
,1.646,5.02E-12,,
,1.648,4.05E-12,,
,1.65,2.87E-12,,
,1.652,2.01E-12,,
,1.654,1.26E-12,,
,1.656,6.19E-13,,
,1.658,4.04E-13,,
,1.66,8.20E-14,,
,1.662,-1.33E-13,,
,1.664,-8.84E-13,,
,1.666,-1.85E-12,,
,1.668,-2.82E-12,,
,1.67,-3.57E-12,,
,1.672,-3.89E-12,,
,1.674,-3.89E-12,,
,1.676,-4.00E-12,,
,1.678,-4.21E-12,,
,1.68,-4.96E-12,,
,1.682,-5.82E-12,,
,1.684,-6.79E-12,,
,1.686,-7.43E-12,,
,1.688,-7.65E-12,,
,1.69,-7.65E-12,,
,1.692,-7.75E-12,,
,1.694,-7.97E-12,,
,1.696,-8.51E-12,,
,1.698,-9.15E-12,,
,1.7,-1.00E-11,,
,1.702,-1.04E-11,,
,1.704,-1.07E-11,,
,1.706,-1.07E-11,,
,1.708,-1.08E-11,,
,1.71,-1.05E-11,,
,1.712,-1.05E-11,,
,1.714,-1.10E-11,,
,1.716,-1.18E-11,,
,1.718,-1.26E-11,,
,1.72,-1.30E-11,,
,1.722,-1.32E-11,,
,1.724,-1.33E-11,,
,1.726,-1.33E-11,,
,1.728,-1.32E-11,,
,1.73,-1.36E-11,,
,1.732,-1.42E-11,,
,1.734,-1.51E-11,,
,1.736,-1.54E-11,,
,1.738,-1.54E-11,,
,1.74,-1.54E-11,,
,1.742,-1.54E-11,,
,1.744,-1.56E-11,,
,1.746,-1.58E-11,,
,1.748,-1.63E-11,,
,1.75,-1.69E-11,,
,1.752,-1.73E-11,,
,1.754,-1.75E-11,,
,1.756,-1.74E-11,,
,1.758,-1.70E-11,,
,1.76,-1.67E-11,,
,1.762,-1.67E-11,,
,1.764,-1.72E-11,,
,1.766,-1.78E-11,,
,1.768,-1.82E-11,,
,1.77,-1.83E-11,,
,1.772,-1.78E-11,,
,1.774,-1.75E-11,,
,1.776,-1.71E-11,,
,1.778,-1.70E-11,,
,1.78,-1.70E-11,,
,1.782,-1.74E-11,,
,1.784,-1.77E-11,,
,1.786,-1.80E-11,,
,1.788,-1.78E-11,,
,1.79,-1.75E-11,,
,1.792,-1.69E-11,,
,1.794,-1.63E-11,,
,1.796,-1.60E-11,,
,1.798,-1.62E-11,,
,1.8,-1.63E-11,,
,1.802,-1.65E-11,,
,1.804,-1.61E-11,,
,1.806,-1.56E-11,,
,1.808,-1.48E-11,,
,1.81,-1.41E-11,,
,1.812,-1.36E-11,,
,1.814,-1.36E-11,,
